"project_id","date","species","samples","n_profiles"
"PR-00019537",2020-01-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019537",2020-02-17,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019541",2017-11-01,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019551",2017-12-08,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00019551",2018-01-15,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00019551",2018-06-25,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019551",2019-02-28,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019551",2019-03-27,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00019551",2020-05-07,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00019552",2017-10-11,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019558",2017-11-20,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019578",2018-01-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019586",2018-01-11,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00019586",2018-08-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019586",2019-01-22,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019586",2019-07-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019586",2019-10-02,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00019586",2020-01-20,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00019586",2020-03-12,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019586",2021-02-11,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019586",2021-09-21,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019596",2018-01-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019597",2020-06-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019599",2017-10-27,"Methicillin-Resistant Staphylococcus aureus",3,2
"PR-00019605",2017-11-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019605",2017-12-02,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019605",2018-03-30,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019605",2019-04-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019608",2018-10-05,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019618",2021-01-22,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019621",2017-11-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019623",2018-09-21,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019623",2019-11-13,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019625",2020-01-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019626",2017-11-10,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00019626",2017-11-12,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00019626",2017-11-13,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019632",2017-11-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019633",2017-12-03,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019635",2018-02-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019649",2021-11-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019658",2017-11-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019661",2018-02-12,"Methicillin-Susceptible Staphylococcus aureus",4,2
"PR-00019666",2017-12-12,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019666",2017-12-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019671",2018-05-17,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019672",2017-12-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019673",2018-03-15,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019675",2019-09-25,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019695",2018-02-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019695",2020-02-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019695",2021-11-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019698",2018-01-23,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019704",2021-07-15,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019705",2017-12-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019714",2017-12-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019718",2018-11-20,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019718",2020-09-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019719",2018-02-15,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019719",2018-03-16,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019719",2018-07-09,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019720",2018-01-22,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019724",2018-01-03,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019728",2018-02-05,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019728",2018-02-08,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00019728",2018-02-19,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019728",2018-02-26,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019728",2018-02-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019732",2018-08-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019733",2018-01-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019733",2018-01-16,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019737",2018-04-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019737",2018-05-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019755",2018-11-19,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019763",2018-06-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019772",2019-01-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019783",2021-10-13,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019788",2018-02-08,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00019794",2018-06-12,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2018-08-02,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2019-02-27,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2019-02-28,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2019-04-02,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2019-08-31,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2019-09-01,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019794",2019-11-26,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019794",2019-12-03,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00019798",2018-03-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019804",2018-07-07,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019804",2018-07-09,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00019804",2018-07-10,"Methicillin-Resistant Staphylococcus aureus",4,2
"PR-00019804",2018-07-11,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019810",2018-05-17,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019814",2018-04-16,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019817",2021-10-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019827",2018-03-23,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019832",2018-05-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019834",2018-03-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019835",2018-07-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019835",2019-04-09,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019841",2018-06-28,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019849",2018-04-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019849",2018-04-12,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019861",2018-05-21,"Methicillin-Susceptible Staphylococcus aureus",8,2
"PR-00019861",2018-06-13,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019861",2018-06-16,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019861",2018-11-21,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019868",2020-12-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019869",2019-03-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019869",2019-06-19,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00019869",2019-06-20,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00019869",2020-01-24,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00019869",2020-02-25,"Methicillin-Susceptible Staphylococcus aureus",5,1
"PR-00019869",2021-11-17,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019874",2020-06-29,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019879",2018-06-05,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019879",2020-02-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019882",2018-03-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019883",2018-07-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019883",2018-10-18,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019883",2019-02-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019883",2019-07-10,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019884",2018-10-29,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019888",2018-03-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019897",2018-05-15,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019899",2018-03-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019901",2018-05-18,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00019901",2018-05-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019907",2018-04-05,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019908",2021-11-03,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00019912",2020-11-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019917",2019-04-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019921",2018-10-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019926",2020-02-25,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019928",2018-04-30,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019933",2018-05-27,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019941",2018-04-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019947",2018-05-22,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019949",2018-08-02,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019950",2018-12-06,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019965",2018-05-08,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019969",2018-06-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019975",2018-06-25,"Methicillin-Susceptible Staphylococcus aureus",6,1
"PR-00019977",2018-10-29,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019977",2018-11-14,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019977",2018-11-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019981",2019-02-11,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019981",2019-02-27,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00019981",2019-03-06,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00019981",2019-04-02,"Methicillin-Resistant Staphylococcus aureus",6,1
"PR-00019981",2019-05-22,"Methicillin-Resistant Staphylococcus aureus",6,1
"PR-00019983",2018-07-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019983",2018-08-17,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019983",2018-08-31,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00019983",2018-09-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019983",2018-09-05,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019984",2020-08-14,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019984",2020-09-04,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00019984",2020-11-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019988",2019-08-21,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019992",2018-10-11,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00019994",2021-04-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00019996",2019-01-17,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00019996",2019-09-13,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00019996",2020-02-03,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020000",2018-06-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020005",2018-06-01,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020005",2018-06-03,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020008",2018-07-31,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00020012",2019-11-01,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00020013",2020-05-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020014",2018-08-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020015",2021-04-12,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020017",2018-07-23,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020020",2018-06-11,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020028",2018-08-01,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020028",2018-08-03,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020028",2018-10-09,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020035",2019-10-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020035",2020-03-05,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020045",2018-10-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020048",2020-02-17,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020050",2018-10-12,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020057",2018-07-07,"Methicillin-Susceptible Staphylococcus aureus",3,1
"PR-00020058",2018-06-25,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00020060",2019-02-10,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020062",2018-07-02,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020066",2019-05-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020067",2018-06-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020069",2018-09-03,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020070",2018-08-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020073",2018-10-04,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020076",2019-09-30,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020081",2020-09-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020081",2021-03-16,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00020081",2021-06-22,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020086",2019-03-01,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020088",2019-04-16,"Methicillin-Susceptible Staphylococcus aureus",3,2
"PR-00020094",2019-07-12,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020100",2018-09-17,"Methicillin-Susceptible Staphylococcus aureus",4,1
"PR-00020103",2018-07-13,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020107",2021-01-14,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020107",2021-01-18,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00020107",2021-04-29,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00020110",2018-07-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020112",2021-03-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020113",2019-01-03,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020122",2019-10-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020125",2018-10-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020126",2018-07-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020127",2018-10-10,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020128",2019-05-28,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020131",2019-07-18,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020136",2019-03-11,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020136",2019-06-03,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020136",2019-07-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020136",2019-10-14,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020138",2018-08-12,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020143",2019-09-12,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020150",2019-02-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020150",2019-05-21,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020153",2019-08-16,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020162",2018-11-15,"Methicillin-Resistant Staphylococcus aureus",4,2
"PR-00020162",2019-02-11,"Methicillin-Resistant Staphylococcus aureus",5,1
"PR-00020162",2019-10-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020162",2020-02-20,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00020162",2020-11-05,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00020168",2019-06-25,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020172",2018-10-11,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020176",2018-09-02,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020176",2018-09-03,"Methicillin-Susceptible Staphylococcus aureus",2,2
"PR-00020188",2018-11-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020189",2018-11-27,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020195",2020-09-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020195",2020-09-05,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020199",2020-07-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020201",2018-09-08,"Methicillin-Resistant Staphylococcus aureus",2,2
"PR-00020201",2018-09-11,"Methicillin-Resistant Staphylococcus aureus",3,3
"PR-00020201",2018-11-22,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020201",2019-09-04,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020201",2020-01-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020201",2020-10-15,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00020207",2018-11-24,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020209",2019-09-05,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020209",2019-11-09,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020210",2018-11-09,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020212",2020-08-17,"Methicillin-Resistant Staphylococcus aureus",3,1
"PR-00020212",2020-08-18,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020212",2021-10-08,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020218",2021-03-12,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020220",2021-02-26,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020230",2019-02-28,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020236",2021-04-07,"Methicillin-Susceptible Staphylococcus aureus",2,1
"PR-00020241",2018-10-07,"Methicillin-Resistant Staphylococcus aureus",2,1
"PR-00020247",2019-01-31,"Methicillin-Resistant Staphylococcus aureus",4,1
"PR-00020247",2021-02-18,"Methicillin-Resistant Staphylococcus aureus",3,2
